id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price,zip
35773458,37.75976,-122.50159,House,Private room,1,1,1,$80.00 ,94122
35773749,37.74152,-122.5008,House,Private room,1,1,30,$40.00 ,94116
35792342,37.79767,-122.41872,Condominium,Entire home/apt,2,3,30,$362.00 ,94109
35805227,37.75218,-122.43787,Apartment,Entire home/apt,1,2,30,$177.00 ,94131
35809668,37.77331,-122.50666,Townhouse,Private room,1,1,1,$90.00 ,94122
35826414,37.78823,-122.39209,Apartment,Entire home/apt,1,1,30,$233.00 ,94105
35831509,37.78764,-122.40999,Serviced apartment,Entire home/apt,1,0,2,$99.00 ,94108
35831737,37.73175,-122.38869,House,Entire home/apt,1,3,2,$300.00 ,94124
35831888,37.72793,-122.42849,House,Private room,1,1,3,$65.00 ,94112
35831992,37.78727,-122.40951,Serviced apartment,Hotel room,1,0,2,$99.00 ,94108
35832211,37.76051,-122.4098,Loft,Entire home/apt,2,1,30,$200.00 ,94110
35833430,37.77206,-122.44341,Apartment,Entire home/apt,1,2,1,$350.00 ,94117
35840351,37.79007,-122.4247,House,Private room,1,1,3,$80.00 ,94109
35840489,37.79088,-122.42367,House,Private room,1,1,3,$90.00 ,94109
35840538,37.75359,-122.41279,House,Entire home/apt,1,1,30,$135.00 ,94110
35843505,37.75823,-122.41619,Condominium,Entire home/apt,1,1,2,$175.00 ,94110
35845417,37.78596,-122.41389,Apartment,Entire home/apt,1,0,2,$140.00 ,94109
35848747,37.74545,-122.43356,Guest suite,Entire home/apt,1,1,2,$300.00 ,94131
35863484,37.78709,-122.42053,Apartment,Entire home/apt,1,1,30,$217.00 ,94109
35869974,37.78496,-122.40948,Hotel,Shared room,1,1,32,$39.00 ,94103
35872709,37.78074,-122.40448,Apartment,Entire home/apt,1,1,30,$269.00 ,94103
35874111,37.7607,-122.44946,House,Private room,1,2,1,$115.00 ,94114
35874412,37.78005,-122.40285,Apartment,Entire home/apt,1,1,30,$269.00 ,94103
35874925,37.77801,-122.46594,Guest suite,Entire home/apt,1,0,1,$150.00 ,94118
35876104,37.7778,-122.50179,Apartment,Entire home/apt,3,2,30,$172.00 ,94122
35877067,37.7798,-122.42078,Hotel,Shared room,1,1,32,$39.00 ,94102
35878510,37.80562,-122.43754,House,Entire home/apt,4,4,5,$700.00 ,94123
35885886,37.75532,-122.41261,Apartment,Entire home/apt,1.5,1,2,$238.00 ,94110
35893473,37.75616,-122.43086,Apartment,Entire home/apt,1,2,30,$280.00 ,94114
35894099,37.78328,-122.39258,Condominium,Entire home/apt,1,0,30,$300.00 ,94105
35910253,37.78511,-122.47747,House,Entire home/apt,1.5,3,30,$399.00 ,94118
35910410,37.72243,-122.43464,House,Private room,1,1,3,$76.00 ,94112
35911250,37.80176,-122.40815,Condominium,Private room,1,1,1,$215.00 ,94111
35916856,37.79235,-122.42207,House,Private room,5,1,30,$70.00 ,94109
35917031,37.79246,-122.42237,House,Private room,5,1,30,$65.00 ,94109
35917078,37.79329,-122.42166,House,Private room,5,1,30,$65.00 ,94109
35917180,37.79227,-122.42196,House,Shared room,5,1,30,$46.00 ,94109
35917270,37.79204,-122.42155,House,Shared room,5,1,30,$46.00 ,94109
35917405,37.75361,-122.47635,Guest suite,Entire home/apt,2,2,1,$150.00 ,94122
35918450,37.77877,-122.40981,Apartment,Entire home/apt,1,1,3,$180.00 ,94103
35938695,37.75613,-122.42547,Apartment,Entire home/apt,1.5,2,30,$155.00 ,94110
35939097,37.73781,-122.41554,House,Private room,1,1,1,$80.00 ,94110
35944209,37.77232,-122.41087,Boutique hotel,Hotel room,4,1,7,$119.00 ,94103
35944237,37.75199,-122.47417,Guest suite,Entire home/apt,1,2,3,$150.00 ,94122
35945149,37.75162,-122.39461,House,Entire home/apt,1,1,2,$165.00 ,94158
35945227,37.75986,-122.44224,Apartment,Private room,2,2,2,$280.00 ,94114
35946193,37.73592,-122.38927,Guest suite,Entire home/apt,1,2,1,$170.00 ,94124
35952064,37.77449,-122.41001,Apartment,Entire home/apt,1,1,30,$168.00 ,94103
35988720,37.79676,-122.41506,Condominium,Entire home/apt,2,2,30,$232.00 ,94108
36001435,37.75239,-122.40597,Apartment,Private room,1,1,2,$174.00 ,94110
36004708,37.76298,-122.39808,House,Entire home/apt,2,3,2,$450.00 ,94158
36005275,37.73205,-122.38591,House,Private room,1,1,1,$77.00 ,94124
36005399,37.78826,-122.42875,Apartment,Entire home/apt,1,0,30,$81.00 ,94109
36005572,37.78883,-122.42943,Apartment,Entire home/apt,1,0,30,$120.00 ,94109
36007807,37.77252,-122.41785,Condominium,Private room,1,1,4,$160.00 ,94102
36023352,37.77004,-122.44141,Apartment,Entire home/apt,1,2,2,$305.00 ,94117
36024356,37.78609,-122.39208,Apartment,Entire home/apt,1,1,30,$225.00 ,94105
36029332,37.74846,-122.4056,Guest suite,Entire home/apt,1,2,1,$239.00 ,94110
36030775,37.77584,-122.42575,Condominium,Entire home/apt,1,1,30,$180.00 ,94102
36036453,37.79355,-122.42151,House,Private room,5,1,30,$62.00 ,94109
36036473,37.79326,-122.4221,House,Private room,5,1,30,$70.00 ,94109
36036865,37.78774,-122.44038,Condominium,Entire home/apt,1,1,1,$150.00 ,94115
36041860,37.77186,-122.43072,Apartment,Entire home/apt,1,1,30,$134.00 ,94117
36045225,37.74466,-122.45264,Condominium,Entire home/apt,2,2,180,$135.00 ,94131
36054521,37.78812,-122.42977,Apartment,Entire home/apt,1,1,30,$128.00 ,94109
36065422,37.76313,-122.41743,Apartment,Entire home/apt,1,1,30,$178.00 ,94110
36065471,37.77868,-122.40968,Apartment,Entire home/apt,1,1,30,$121.00 ,94103
36067613,37.76206,-122.42051,Apartment,Entire home/apt,1,0,30,$122.00 ,94110
36078299,37.71364,-122.40948,House,Private room,1,1,2,$115.00 ,94134
36079270,37.71362,-122.40879,House,Private room,1,1,2,$130.00 ,94134
36081917,37.76443,-122.42562,House,Private room,1,1,2,$102.00 ,94114
36082731,37.74695,-122.44549,House,Entire home/apt,1,3,2,$275.00 ,94131
36083245,37.73755,-122.40973,House,Entire home/apt,1.5,2,30,$225.00 ,94110
36087821,37.76441,-122.41721,Apartment,Entire home/apt,1,0,30,$133.00 ,94110
36107697,37.78823,-122.4308,Apartment,Entire home/apt,1,1,30,$190.00 ,94115
36108274,37.79448,-122.40759,Apartment,Entire home/apt,2,3,30,$160.00 ,94108
36114132,37.78748,-122.41638,Aparthotel,Hotel room,1,0,30,$129.00 ,94109
36116529,37.77759,-122.42086,Serviced apartment,Entire home/apt,1,0,2,$99.00 ,94102
36116560,37.80308,-122.40979,House,Shared room,2.5,1,30,$38.00 ,94111
36118946,37.76195,-122.40361,House,Private room,1,1,2,$110.00 ,94158
36139589,37.77157,-122.4108,Boutique hotel,Hotel room,4,1,7,$119.00 ,94103
36140875,37.77289,-122.40948,Boutique hotel,Hotel room,4,1,7,$119.00 ,94103
36143935,37.78751,-122.39216,Apartment,Private room,1,1,30,$149.00 ,94105
36145208,37.74477,-122.47687,House,Private room,2,1,1,$85.00 ,94116
36145583,37.77428,-122.46337,Apartment,Private room,1,1,30,$65.00 ,94118
36153778,37.79308,-122.42055,House,Private room,5,1,30,$70.00 ,94109
36155150,37.77715,-122.4314,House,Entire home/apt,1,3,30,$325.00 ,94102
36157346,37.72686,-122.43222,House,Shared room,1,1,1,$39.00 ,94112
36177146,37.75982,-122.41306,Loft,Entire home/apt,1.5,1,2,$300.00 ,94110
36177982,37.73758,-122.41397,House,Private room,1.5,1,1,$150.00 ,94110
36179298,37.76567,-122.46352,Apartment,Entire home/apt,1,1,2,$199.00 ,94122
36184443,37.77802,-122.41163,Condominium,Entire home/apt,1,1,30,$250.00 ,94103
36184844,37.78208,-122.4894,Apartment,Private room,1,1,30,$69.00 ,94122
36185102,37.78898,-122.41659,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185260,37.7924,-122.4206,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185321,37.79404,-122.42202,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185365,37.79196,-122.42184,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185403,37.79396,-122.422,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185434,37.79334,-122.42046,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36185495,37.79341,-122.42051,Boutique hotel,Private room,1,1,1,"$10,000.00 ",94109
36198869,37.73795,-122.42494,Condominium,Entire home/apt,2,3,2,$350.00 ,94110
36199714,37.71433,-122.46552,Condominium,Entire home/apt,1,2,30,$105.00 ,94132
36200587,37.78751,-122.40112,Apartment,Entire home/apt,1,1,30,$350.00 ,94104
36203342,37.73337,-122.3861,House,Private room,1,1,1,$77.00 ,94124
36204474,37.77432,-122.4805,Apartment,Private room,1,0,30,$49.00 ,94122
36204884,37.76527,-122.4781,Apartment,Private room,1,0,30,$53.00 ,94122
36205230,37.74945,-122.48796,Apartment,Entire home/apt,1,2,2,$159.00 ,94116
36211035,37.74359,-122.41311,House,Entire home/apt,1,2,2,$400.00 ,94110
36211449,37.71488,-122.40833,House,Entire home/apt,1,1,2,$120.00 ,94134
36237325,37.79604,-122.43406,Condominium,Entire home/apt,1,0,30,$150.00 ,94123
36237384,37.75935,-122.4472,House,Entire home/apt,3.5,4,2,"$1,150.00 ",94114
36242894,37.77136,-122.43353,Apartment,Entire home/apt,1,1,30,$220.00 ,94117
36245540,37.79627,-122.42819,Apartment,Entire home/apt,1,2,30,$175.00 ,94109
36246165,37.77173,-122.50889,Apartment,Entire home/apt,1,1,30,$125.00 ,94122
36264108,37.78421,-122.4095,Hotel,Hotel room,1,1,32,$84.00 ,94103
36267859,37.72202,-122.40206,House,Entire home/apt,1,2,30,$165.00 ,94134
36271304,37.74232,-122.41949,House,Private room,1,1,30,$70.00 ,94110
36276809,37.7993,-122.41119,House,Private room,1.5,1,3,$99.00 ,94108
36279569,37.80057,-122.41467,House,Entire home/apt,1,2,30,$133.00 ,94111
36279985,37.74717,-122.41559,Apartment,Private room,1,1,75,$58.00 ,94110
36280429,37.79037,-122.41049,Condominium,Entire home/apt,1,1,30,$170.00 ,94108
36301897,37.77305,-122.40927,Condominium,Entire home/apt,1,1,30,$350.00 ,94103
36312772,37.79047,-122.41805,Apartment,Entire home/apt,1,0,30,$113.00 ,94109
36312974,37.78854,-122.41305,Apartment,Entire home/apt,1,0,30,$116.00 ,94108
36315852,37.77574,-122.5074,Apartment,Entire home/apt,1,1,2,$160.00 ,94122
36318212,37.75306,-122.40542,Apartment,Private room,1,1,2,$149.00 ,94110
36320034,37.72085,-122.45149,Guest suite,Entire home/apt,1,0,2,$94.00 ,94112
36330300,37.792,-122.40611,Apartment,Entire home/apt,1,1,30,$194.00 ,94108
36333608,37.77408,-122.40889,Apartment,Entire home/apt,2,2,30,$283.00 ,94103
36341248,37.77973,-122.4121,Apartment,Entire home/apt,1,0,30,$157.00 ,94103
36341431,37.72674,-122.43991,House,Entire home/apt,2.5,3,1,$800.00 ,94112
36342436,37.78672,-122.39186,Apartment,Entire home/apt,1,0,30,$182.00 ,94105
36348154,37.78601,-122.41579,Apartment,Entire home/apt,1,0,30,$86.00 ,94109
36353842,37.73652,-122.42749,House,Entire home/apt,2,4,7,$280.00 ,94110
36354600,37.79894,-122.43961,Apartment,Entire home/apt,1,2,30,$133.00 ,94123
36386261,37.78399,-122.41056,Apartment,Private room,1.5,1,32,$84.00 ,94103
36388791,37.77198,-122.41919,Condominium,Entire home/apt,1,1,4,$200.00 ,94102
36391938,37.75512,-122.43284,House,Private room,1.5,1,2,$250.00 ,94114
36393006,37.77774,-122.42016,Apartment,Private room,1.5,1,32,$82.00 ,94102
36393250,37.77757,-122.42039,Apartment,Private room,1,1,32,$82.00 ,94102
36407360,37.75636,-122.43185,House,Private room,1,1,2,$205.00 ,94114
36417043,37.78797,-122.41561,Aparthotel,Hotel room,1,0,30,$99.00 ,94109
36418122,37.78665,-122.41727,Aparthotel,Hotel room,1,0,30,$99.00 ,94109
36420256,37.78498,-122.4459,Bed and breakfast,Hotel room,1,1,1,$599.00 ,94115
36420593,37.78642,-122.44544,Bed and breakfast,Hotel room,1,1,1,$399.00 ,94115
36421114,37.78635,-122.44617,Bed and breakfast,Hotel room,1,1,1,$899.00 ,94115
36421517,37.76729,-122.4345,Apartment,Private room,2,1,30,$70.00 ,94117
36422989,37.74542,-122.48214,House,Shared room,1,1,30,$40.00 ,94116
36424505,37.75785,-122.39134,Apartment,Entire home/apt,1,1,5,$155.00 ,94158
36424858,37.80559,-122.40898,House,Shared room,2.5,1,30,$50.00 ,94111
36432452,37.75778,-122.4473,House,Private room,1,1,2,$91.00 ,94114
36447351,37.7517,-122.44352,Condominium,Entire home/apt,1,1,2,$145.00 ,94131
36447750,37.77588,-122.42798,Apartment,Entire home/apt,1,2,30,$250.00 ,94102
36448103,37.76786,-122.43827,House,Private room,1,2,2,$150.00 ,94117
36451745,37.73362,-122.39967,House,Private room,1,1,1,$115.00 ,94134
36456649,37.7562,-122.41716,Condominium,Entire home/apt,1,2,4,$224.00 ,94110
36458394,37.71804,-122.44576,Guest suite,Entire home/apt,1,0,30,$188.00 ,94112
36458498,37.77675,-122.41427,Apartment,Entire home/apt,1,0,30,$119.00 ,94103
36476134,37.76996,-122.42512,House,Private room,5,1,30,$75.00 ,94102
36481975,37.80519,-122.40887,House,Shared room,2.5,1,30,$50.00 ,94111
36489116,37.75175,-122.43551,Condominium,Private room,1,1,3,$125.00 ,94131
36491460,37.75935,-122.421,Apartment,Entire home/apt,1,1,2,$260.00 ,94110
36508250,37.78961,-122.41419,Apartment,Entire home/apt,1,1,30,$206.00 ,94108
36508385,37.77121,-122.42456,Apartment,Entire home/apt,1,1,30,$200.00 ,94102
36519291,37.76171,-122.44299,House,Entire home/apt,1,1,1,$85.00 ,94114
36520545,37.78448,-122.41066,Apartment,Private room,1.5,1,32,$83.00 ,94103
36521693,37.77898,-122.42146,Apartment,Private room,1,1,32,$81.00 ,94102
36524556,37.7806,-122.49871,Apartment,Entire home/apt,1,1,30,$90.00 ,94122
36524618,37.76391,-122.41728,Apartment,Entire home/apt,1,0,30,$84.00 ,94110
36527512,37.76577,-122.41697,Apartment,Entire home/apt,1,0,30,$86.00 ,94102
36556453,37.79035,-122.40794,Serviced apartment,Entire home/apt,1,1,2,$65.00 ,94108
36560687,37.78867,-122.41399,Hotel,Private room,1,1,2,$400.00 ,94108
36563471,37.71893,-122.40904,House,Private room,1,1,1,$54.00 ,94134
36565301,37.80462,-122.40412,Condominium,Entire home/apt,1,1,30,$138.00 ,94111
36583399,37.79219,-122.40831,Apartment,Entire home/apt,1,1,30,$196.00 ,94108
36592921,37.77164,-122.44173,Apartment,Private room,1,1,2,$350.00 ,94117
36599786,37.77178,-122.40395,Apartment,Private room,1,1,1,$275.00 ,94103
36601074,37.77404,-122.4424,Apartment,Entire home/apt,1.5,4,2,$999.00 ,94117
36603528,37.75571,-122.43279,Apartment,Entire home/apt,1,2,2,$450.00 ,94114
36604109,37.76435,-122.41845,Apartment,Entire home/apt,1,0,30,$84.00 ,94110
36604915,37.71585,-122.47786,Apartment,Private room,1.5,1,1,$500.00 ,94132
36629409,37.77403,-122.40856,Apartment,Entire home/apt,2,2,30,$245.00 ,94103
36631938,37.76426,-122.41756,Apartment,Entire home/apt,1,1,30,$100.00 ,94110
36635428,37.753,-122.41059,House,Entire home/apt,1,2,3,$400.00 ,94110
36638413,37.80141,-122.41036,House,Shared room,2.5,1,30,$50.00 ,94111
36638474,37.7856,-122.4148,Apartment,Entire home/apt,1,0,30,$83.00 ,94109
36638830,37.78626,-122.41487,Apartment,Entire home/apt,1,0,30,$80.00 ,94109
36668286,37.73337,-122.42586,House,Private room,1.5,1,3,"$1,000.00 ",94110
36670177,37.78621,-122.41044,Apartment,Shared room,1,1,32,$34.00 ,94108
36670424,37.77825,-122.42023,Apartment,Shared room,1,1,32,$34.00 ,94102
36675634,37.77345,-122.4901,Condominium,Private room,1,1,30,$65.00 ,94122
36679939,37.77615,-122.41348,Condominium,Entire home/apt,1,0,30,$147.00 ,94103
36683638,37.75993,-122.50704,House,Entire home/apt,3,4,2,$700.00 ,94122
36700536,37.73637,-122.42202,House,Private room,1,1,2,$122.00 ,94110
36703566,37.73453,-122.4224,House,Private room,1,1,2,$150.00 ,94110
36719692,37.79744,-122.39778,Apartment,Entire home/apt,1,0,30,$300.00 ,94104
36731537,37.78824,-122.41138,Resort,Private room,1,0,30,$300.00 ,94108
36758738,37.77632,-122.47965,House,Private room,1,1,1,$80.00 ,94118
36768973,37.71704,-122.46647,Apartment,Shared room,1,1,31,$20.00 ,94132
36769594,37.80178,-122.44283,Apartment,Entire home/apt,2,3,30,$265.00 ,94123
36778591,37.77981,-122.39526,Apartment,Entire home/apt,1,0,30,$196.00 ,94105
36782619,37.7358,-122.42249,House,Private room,1,1,7,$120.00 ,94110
36784325,37.75151,-122.42594,Townhouse,Entire home/apt,2,2,30,$315.00 ,94110
36785360,37.76032,-122.50489,Apartment,Entire home/apt,1,2,30,$85.00 ,94122
36793605,37.75918,-122.47613,Guest suite,Private room,1,1,2,$205.00 ,94122
36804819,37.75141,-122.49957,House,Private room,1,0,2,$70.00 ,94122
36810369,37.77639,-122.43808,Condominium,Private room,1,1,1,$88.00 ,94117
36811369,37.75592,-122.39752,Guest suite,Entire home/apt,1,0,30,$121.00 ,94158
36813449,37.74216,-122.4329,House,Private room,1,1,2,$76.00 ,94131
36824232,37.78714,-122.41675,Apartment,Entire home/apt,1,1,30,$192.00 ,94109
36829532,37.78777,-122.39346,Apartment,Entire home/apt,1,1,30,$225.00 ,94105
36838363,37.80526,-122.40932,House,Private room,2.5,1,30,$95.00 ,94111
36838846,37.80576,-122.40964,House,Private room,2.5,1,30,$95.00 ,94111
36839352,37.80566,-122.41018,House,Private room,2.5,1,30,$80.00 ,94111
36839532,37.80496,-122.40953,House,Private room,2.5,1,30,$90.00 ,94111
36844711,37.77799,-122.42086,Serviced apartment,Hotel room,1,0,2,$99.00 ,94102
36854594,37.80653,-122.42159,Apartment,Entire home/apt,1,1,4,$750.00 ,94111
36856141,37.77285,-122.40814,Apartment,Entire home/apt,1,1,30,$192.00 ,94103
36856280,37.78848,-122.41678,Apartment,Entire home/apt,1,1,30,$168.00 ,94109
36868032,37.78123,-122.41152,Apartment,Entire home/apt,1,1,30,$216.00 ,94103
36876257,37.7847,-122.39258,Apartment,Private room,1,1,30,$150.00 ,94105
36892964,37.71742,-122.45639,Townhouse,Private room,1,1,30,$45.00 ,94127
36893058,37.7178,-122.45735,House,Shared room,1,1,30,$40.00 ,94127
36893728,37.72193,-122.44083,House,Shared room,1,1,30,$40.00 ,94112
36910851,37.79144,-122.41848,House,Private room,5,1,30,$69.00 ,94109
36913598,37.75468,-122.47615,Guesthouse,Entire home/apt,1,2,2,$350.00 ,94122
36923382,37.74994,-122.42904,Apartment,Private room,2,1,2,$130.00 ,94110
36928741,37.73184,-122.43025,House,Private room,1,1,1,$90.00 ,94112
36928742,37.73041,-122.43028,Townhouse,Private room,1,1,1,$90.00 ,94112
36929899,37.78065,-122.4966,House,Entire home/apt,1,4,30,$260.00 ,94122
36936061,37.77914,-122.39238,Condominium,Private room,1,1,2,$150.00 ,94158
36942634,37.77131,-122.44344,Condominium,Private room,2.5,1,1,$125.00 ,94117
36944118,37.78706,-122.43676,House,Private room,1,1,30,$120.00 ,94115
36944347,37.80609,-122.42012,Apartment,Entire home/apt,1,1,3,$800.00 ,94111
36944441,37.78707,-122.43754,House,Private room,1.5,1,30,$110.00 ,94115
36944925,37.76278,-122.4249,Apartment,Entire home/apt,2,4,30,$334.00 ,94114
36945601,37.77466,-122.44254,Apartment,Private room,1,1,2,$99.00 ,94117
36945641,37.79615,-122.41547,Apartment,Entire home/apt,1,1,30,$175.00 ,94109
36974309,37.73851,-122.47046,House,Entire home/apt,2,2,3,$350.00 ,94116
36974763,37.80375,-122.41064,House,Shared room,2.5,1,30,$44.00 ,94111
36974960,37.80289,-122.40985,House,Shared room,2.5,1,30,$44.00 ,94111
36975285,37.80046,-122.41001,House,Shared room,2,1,31,$44.00 ,94108
36975617,37.77904,-122.40661,Loft,Entire home/apt,1,1,1,$300.00 ,94103
36977648,37.78151,-122.43563,Condominium,Entire home/apt,1,1,30,$159.00 ,94115
36980275,37.72946,-122.39838,House,Private room,1,1,30,$75.00 ,94134
36984663,37.76536,-122.45155,Apartment,Entire home/apt,1,1,7,$250.00 ,94117
37007856,37.77519,-122.42798,Condominium,Entire home/apt,1,1,2,$350.00 ,94102
37013721,37.79211,-122.43096,Apartment,Entire home/apt,1,1,30,$151.00 ,94115
37013961,37.78046,-122.46653,Apartment,Entire home/apt,1,0,30,$123.00 ,94118
37014920,37.77751,-122.4135,Apartment,Entire home/apt,1,2,1,$269.00 ,94103
37041147,37.77251,-122.39143,Apartment,Entire home/apt,1,1,30,$208.00 ,94158
37048608,37.78809,-122.41144,Condominium,Entire home/apt,1,1,3,$600.00 ,94108
37049589,37.76362,-122.43808,Apartment,Entire home/apt,2,2,2,$750.00 ,94114
37060483,37.77826,-122.42056,Apartment,Private room,1,1,30,$69.00 ,94102
37061732,37.76654,-122.43475,Apartment,Private room,1,1,30,$67.00 ,94117
37091499,37.75448,-122.42506,Serviced apartment,Hotel room,1,2,30,$205.00 ,94110
37091579,37.7859,-122.41019,Apartment,Entire home/apt,1,0,30,$77.00 ,94108
37093141,37.72002,-122.45209,House,Entire home/apt,1.5,2,2,$231.00 ,94112
37093943,37.80001,-122.40394,Apartment,Entire home/apt,1,0,30,$136.00 ,94104
37094167,37.72863,-122.46034,Apartment,Entire home/apt,1,1,31,$95.00 ,94127
37106408,37.77746,-122.41483,Apartment,Entire home/apt,1,0,30,$186.00 ,94103
37117555,37.77366,-122.38607,Condominium,Private room,1,1,30,$222.00 ,94107
37119006,37.72382,-122.41674,House,Private room,1,1,30,$45.00 ,94134
37126294,37.78591,-122.3916,Condominium,Private room,1,1,30,$160.00 ,94105
37129391,37.77894,-122.39244,Condominium,Entire home/apt,2,2,2,$550.00 ,94158
37138191,37.71877,-122.45142,House,Private room,1.5,1,1,$97.00 ,94112
37156053,37.7198,-122.45174,House,Private room,1.5,1,1,$97.00 ,94112
37156484,37.73856,-122.41418,House,Entire home/apt,1,1,2,$150.00 ,94110
37164079,37.76891,-122.44614,Apartment,Private room,1,1,2,$125.00 ,94117
37176619,37.77116,-122.44355,Apartment,Private room,1,1,2,$135.00 ,94117
37180404,37.75984,-122.481,House,Private room,1,1,2,$58.00 ,94122
37180796,37.74298,-122.4986,House,Entire home/apt,2,3,2,$599.00 ,94116
37181985,37.73126,-122.38475,House,Private room,1,1,1,$55.00 ,94124
37183606,37.71464,-122.40075,House,Entire home/apt,1,2,1,$268.00 ,94134
37218803,37.78167,-122.45199,Condominium,Private room,1,1,1,$300.00 ,94118
